Date,Hour,Temp_C_,Rel_Umidity___,pressure_mbar_,GlobalRadiation_w_m_2_,Rainfall_mm_,DateTime
29/04/2018,11:00,23.8,49.7,1011.853332,817.5,1.4,29-Apr-2018 11:00:00
29/04/2018,11:30,24.4,47.8,1011.853332,725.9,3.65,29-Apr-2018 11:30:00
29/04/2018,12:00,24.5,47.2,1011.514693,740.2,2.87,29-Apr-2018 12:00:00
29/04/2018,12:30,24.9,46,1011.176054,862.9,7.92,29-Apr-2018 12:30:00
29/04/2018,13:00,25.1,45,1010.837415,848.9,3.25,29-Apr-2018 13:00:00
29/04/2018,13:30,25.3,44.4,1010.160137,811.9,6.66,29-Apr-2018 13:30:00
29/04/2018,14:00,25.3,44,1009.821498,757.1,7.92,29-Apr-2018 14:00:00
29/04/2018,14:30,25.2,44.2,1009.482859,595.6,0.8,29-Apr-2018 14:30:00
29/04/2018,15:00,25.1,44.6,1009.14422,525.2,0.01,29-Apr-2018 15:00:00
29/04/2018,15:30,24.9,45.1,1008.805581,513.5,0.09,29-Apr-2018 15:30:00
29/04/2018,16:00,24.6,45.7,1008.805581,423.6,0,29-Apr-2018 16:00:00
29/04/2018,16:30,24.2,46.8,1008.805581,346.4,0,29-Apr-2018 16:30:00
29/04/2018,17:00,23.7,48.3,1008.805581,268,0.98,29-Apr-2018 17:00:00
29/04/2018,17:30,23.1,50.3,1008.805581,191.7,0.14,29-Apr-2018 17:30:00
29/04/2018,18:00,22.3,52.7,1008.805581,121,1.18,29-Apr-2018 18:00:00
29/04/2018,18:30,21.5,55.6,1008.466942,60,2.53,29-Apr-2018 18:30:00
29/04/2018,19:00,20.7,59.1,1008.466942,14.3,3.24,29-Apr-2018 19:00:00
29/04/2018,19:30,19.8,62.8,1008.805581,0,1.4,29-Apr-2018 19:30:00
29/04/2018,20:00,19.1,66.2,1009.14422,0,0.65,29-Apr-2018 20:00:00
29/04/2018,20:30,18.5,69.5,1009.14422,0,0,29-Apr-2018 20:30:00
29/04/2018,21:00,17.8,72.3,1009.482859,0,0.98,29-Apr-2018 21:00:00
29/04/2018,21:30,17.2,74.5,1009.482859,0,1.4,29-Apr-2018 21:30:00
29/04/2018,22:00,16.8,76.3,1009.821498,0,5.02,29-Apr-2018 22:00:00
29/04/2018,22:30,16.4,77.8,1009.821498,0,1.4,29-Apr-2018 22:30:00
29/04/2018,23:00,16.1,79.1,1009.821498,0,0.5,29-Apr-2018 23:00:00
29/04/2018,23:30,15.7,80.3,1009.821498,0,4.08,29-Apr-2018 23:30:00
30/04/2018,00:00,15.2,79.3,1009.14422,0,0,30-Apr-2018 00:00:00
30/04/2018,00:30,15.1,79.9,1009.482859,0,0,30-Apr-2018 00:30:00
30/04/2018,01:00,15,80.4,1009.482859,0,0,30-Apr-2018 01:00:00
30/04/2018,01:30,14.8,81,1009.482859,0,0,30-Apr-2018 01:30:00
30/04/2018,02:00,14.7,81.7,1009.482859,0,0,30-Apr-2018 02:00:00
30/04/2018,02:30,14.5,82.4,1009.482859,0,0,30-Apr-2018 02:30:00
30/04/2018,03:00,14.3,83.1,1009.821498,0,0,30-Apr-2018 03:00:00
30/04/2018,03:30,14.2,83.7,1009.821498,0,0,30-Apr-2018 03:30:00
30/04/2018,04:00,14,84.3,1009.821498,0,0,30-Apr-2018 04:00:00
30/04/2018,04:30,13.9,84.7,1009.821498,0,0,30-Apr-2018 04:30:00
30/04/2018,05:00,13.7,85.1,1009.821498,0,0,30-Apr-2018 05:00:00
30/04/2018,05:30,13.6,85.3,1009.821498,22.2,0,30-Apr-2018 05:30:00
30/04/2018,06:00,14,83.2,1010.160137,84,0.39,30-Apr-2018 06:00:00
30/04/2018,06:30,14.8,80.1,1010.160137,162.1,1.18,30-Apr-2018 06:30:00
30/04/2018,07:00,15.7,76.1,1010.498776,249,0.98,30-Apr-2018 07:00:00
30/04/2018,07:30,16.7,71.6,1010.837415,339.8,2.53,30-Apr-2018 07:30:00
30/04/2018,08:00,17.8,67.4,1010.837415,430.5,2.2,30-Apr-2018 08:00:00
30/04/2018,08:30,18.8,63.7,1010.837415,518.1,1.65,30-Apr-2018 08:30:00
30/04/2018,09:00,19.6,60.7,1011.176054,600.1,3.24,30-Apr-2018 09:00:00
30/04/2018,09:30,20.2,58.6,1011.176054,674.4,3.25,30-Apr-2018 09:30:00
30/04/2018,10:00,20.8,56.5,1010.837415,739.2,1.4,30-Apr-2018 10:00:00
30/04/2018,10:30,21.2,54.7,1011.176054,793.1,1.18,30-Apr-2018 10:30:00
30/04/2018,11:00,21.6,53.3,1011.514693,834.7,0.14,30-Apr-2018 11:00:00
30/04/2018,11:30,21.9,52,1011.514693,863.2,0.01,30-Apr-2018 11:30:00
30/04/2018,12:00,22.1,51.2,1011.514693,877.8,0,30-Apr-2018 12:00:00
30/04/2018,12:30,22.3,50.3,1011.514693,878.4,0,30-Apr-2018 12:30:00
30/04/2018,13:00,22.4,49.8,1011.176054,864.3,0,30-Apr-2018 13:00:00
30/04/2018,13:30,22.4,49.4,1011.176054,831,0,30-Apr-2018 13:30:00
30/04/2018,14:00,22.4,49.2,1010.837415,780.8,0,30-Apr-2018 14:00:00
30/04/2018,14:30,22.4,49.1,1010.837415,716.1,0.29,30-Apr-2018 14:30:00
30/04/2018,15:00,22.3,49.2,1010.837415,639.4,1.18,30-Apr-2018 15:00:00
30/04/2018,15:30,22.2,49.4,1010.837415,553.9,0.21,30-Apr-2018 15:30:00
30/04/2018,16:00,22.1,49.8,1010.837415,465,0.98,30-Apr-2018 16:00:00
30/04/2018,16:30,21.8,50.6,1011.176054,381.2,0.21,30-Apr-2018 16:30:00
30/04/2018,17:00,21.5,51.7,1011.176054,296.5,0.64,30-Apr-2018 17:00:00
30/04/2018,17:30,21,53.2,1011.176054,213.9,1.65,30-Apr-2018 17:30:00
30/04/2018,18:00,20.4,55.2,1011.176054,136.7,0.05,30-Apr-2018 18:00:00
30/04/2018,18:30,19.8,57.6,1011.514693,69.3,0,30-Apr-2018 18:30:00
30/04/2018,19:00,19.1,60.4,1011.514693,17.4,0,30-Apr-2018 19:00:00
30/04/2018,19:30,18.4,63.5,1011.853332,0,0.03,30-Apr-2018 19:30:00
30/04/2018,20:00,17.8,66.4,1012.191971,0,0.06,30-Apr-2018 20:00:00
30/04/2018,20:30,17.3,68.9,1012.53061,0,0,30-Apr-2018 20:30:00
30/04/2018,21:00,16.8,71.2,1012.869249,0,0.39,30-Apr-2018 21:00:00
30/04/2018,21:30,16.5,73.3,1012.869249,0,0.98,30-Apr-2018 21:30:00
30/04/2018,22:00,16.2,75.1,1013.207888,0,2.53,30-Apr-2018 22:00:00
30/04/2018,22:30,16,76.6,1013.207888,0,1.18,30-Apr-2018 22:30:00
30/04/2018,23:00,15.8,77.9,1012.869249,0,0,30-Apr-2018 23:00:00
30/04/2018,23:30,15.6,79,1012.869249,0,0,30-Apr-2018 23:30:00
01/05/2018,00:00,14.2,74,1012.53061,0,0,01-May-2018 00:00:00
01/05/2018,00:30,14,75.9,1012.53061,0,0,01-May-2018 00:30:00
01/05/2018,01:00,13.8,77.6,1012.53061,0,0,01-May-2018 01:00:00
01/05/2018,01:30,13.6,79,1012.53061,0,0.05,01-May-2018 01:30:00
01/05/2018,02:00,13.4,80.2,1012.53061,0,2.53,01-May-2018 02:00:00
01/05/2018,02:30,13.2,81.2,1012.53061,0,2.87,01-May-2018 02:30:00
01/05/2018,03:00,13.1,82.1,1012.191971,0,0.65,01-May-2018 03:00:00
01/05/2018,03:30,12.9,82.9,1012.191971,0,0.64,01-May-2018 03:30:00
01/05/2018,04:00,12.8,83.6,1012.191971,0,0.8,01-May-2018 04:00:00
01/05/2018,04:30,12.7,84.3,1012.191971,0,0.39,01-May-2018 04:30:00
01/05/2018,05:00,12.5,84.8,1012.191971,0,0.39,01-May-2018 05:00:00
01/05/2018,05:30,12.4,85.3,1012.191971,19.3,1.18,01-May-2018 05:30:00
01/05/2018,06:00,12.9,83,1012.191971,66.1,0.29,01-May-2018 06:00:00
01/05/2018,06:30,13.6,80.3,1012.191971,120.8,0.09,01-May-2018 06:30:00
01/05/2018,07:00,14.3,77,1012.53061,175.7,0.03,01-May-2018 07:00:00
01/05/2018,07:30,15.2,73.4,1012.53061,223.4,0,01-May-2018 07:30:00
01/05/2018,08:00,16.1,69.8,1012.53061,262.8,0,01-May-2018 08:00:00
01/05/2018,08:30,16.8,67,1012.53061,291.8,0.51,01-May-2018 08:30:00
01/05/2018,09:00,17,66,1012.53061,309.8,0.97,01-May-2018 09:00:00
01/05/2018,09:30,17.3,64.6,1012.191971,316.7,0.4,01-May-2018 09:30:00
01/05/2018,10:00,17.6,63.2,1011.853332,318.6,1.17,01-May-2018 10:00:00
01/05/2018,10:30,17.9,61.6,1012.191971,331,0.29,01-May-2018 10:30:00
01/05/2018,11:00,18.2,60.1,1012.191971,336.8,1.92,01-May-2018 11:00:00
01/05/2018,11:30,18.4,59.5,1011.853332,280.7,1.91,01-May-2018 11:30:00
01/05/2018,12:00,18.5,59.5,1011.853332,277.5,2.88,01-May-2018 12:00:00
01/05/2018,12:30,18.7,58.8,1011.514693,309.4,0.5,01-May-2018 12:30:00
01/05/2018,13:00,18.8,58.5,1011.176054,289.4,0.39,01-May-2018 13:00:00
01/05/2018,13:30,18.8,58.3,1011.176054,266.4,0.06,01-May-2018 13:30:00
01/05/2018,14:00,18.8,58.4,1010.837415,239,0,01-May-2018 14:00:00
01/05/2018,14:30,17.2,68.7,1010.837415,174.3,0,01-May-2018 14:30:00
01/05/2018,15:00,15.9,78.2,1010.837415,148.8,0,01-May-2018 15:00:00
01/05/2018,15:30,15.8,78.7,1010.837415,144,0,01-May-2018 15:30:00
01/05/2018,16:00,15.9,78.3,1011.176054,113.5,0,01-May-2018 16:00:00
01/05/2018,16:30,15.9,78.2,1010.837415,86.6,0,01-May-2018 16:30:00
01/05/2018,17:00,15.9,78.5,1010.837415,62.4,0,01-May-2018 17:00:00
01/05/2018,17:30,14.8,86.3,1010.837415,35.8,0.8,01-May-2018 17:30:00
01/05/2018,18:00,13.8,92.9,1010.837415,21.4,0.29,01-May-2018 18:00:00
01/05/2018,18:30,13.7,93.4,1010.837415,11,0.29,01-May-2018 18:30:00
01/05/2018,19:00,13.6,92.9,1010.837415,2.6,0,01-May-2018 19:00:00
01/05/2018,19:30,13.6,92.4,1010.837415,0,0,01-May-2018 19:30:00
01/05/2018,20:00,13.6,91.8,1010.837415,0,0,01-May-2018 20:00:00
01/05/2018,20:30,13.3,93,1010.837415,0,0,01-May-2018 20:30:00
01/05/2018,21:00,13.1,94.3,1010.837415,0,0,01-May-2018 21:00:00
01/05/2018,21:30,13,93.9,1010.837415,0,0,01-May-2018 21:30:00
01/05/2018,22:00,13,93.2,1010.837415,0,0,01-May-2018 22:00:00
01/05/2018,22:30,13,92.5,1010.837415,0,0,01-May-2018 22:30:00
01/05/2018,23:00,12.9,91.9,1010.498776,0,0,01-May-2018 23:00:00
01/05/2018,23:30,12.7,92.9,1010.160137,0,0,01-May-2018 23:30:00
02/05/2018,00:00,11.5,93.1,1010.160137,0,2.88,02-May-2018 00:00:00
02/05/2018,00:30,11.1,95.4,1010.160137,0,0.8,02-May-2018 00:30:00
02/05/2018,01:00,11,94.7,1009.821498,0,2.87,02-May-2018 01:00:00
02/05/2018,01:30,11,93.9,1009.821498,0,6.09,02-May-2018 01:30:00
02/05/2018,02:00,10.9,93.1,1009.482859,0,4.07,02-May-2018 02:00:00
02/05/2018,02:30,10.5,95.4,1009.14422,0,1.65,02-May-2018 02:30:00
02/05/2018,03:00,10.2,97.4,1009.14422,0,0.29,02-May-2018 03:00:00
02/05/2018,03:30,10.1,96.9,1008.805581,0,0.01,02-May-2018 03:30:00
02/05/2018,04:00,10.1,96,1008.466942,0,0,02-May-2018 04:00:00
02/05/2018,04:30,10.1,95.1,1008.128303,0,0,02-May-2018 04:30:00
02/05/2018,05:00,10,94.3,1007.789664,0,0,02-May-2018 05:00:00
02/05/2018,05:30,9.9,94.6,1007.789664,3.1,0.29,02-May-2018 05:30:00
02/05/2018,06:00,9.7,95.1,1007.451025,10.5,2.21,02-May-2018 06:00:00
02/05/2018,06:30,9.7,94.3,1007.451025,20.1,2.21,02-May-2018 06:30:00
02/05/2018,07:00,9.7,93.2,1007.451025,30.6,0.97,02-May-2018 07:00:00
02/05/2018,07:30,9.8,92.1,1007.451025,41.6,3.65,02-May-2018 07:30:00
02/05/2018,08:00,9.8,90.9,1007.451025,52.9,8.6,02-May-2018 08:00:00
02/05/2018,08:30,9.5,93.2,1007.451025,57.7,0.64,02-May-2018 08:30:00
02/05/2018,09:00,9.2,95.2,1007.451025,67.3,0.51,02-May-2018 09:00:00
02/05/2018,09:30,9.2,94.2,1007.451025,84.8,0.09,02-May-2018 09:30:00
02/05/2018,10:00,9.3,92.6,1007.451025,93.8,0.09,02-May-2018 10:00:00
02/05/2018,10:30,9.5,90.8,1007.451025,101.6,0.51,02-May-2018 10:30:00
02/05/2018,11:00,9.7,89,1007.451025,107.7,0.98,02-May-2018 11:00:00
02/05/2018,11:30,9.2,93.5,1007.451025,93.5,0,02-May-2018 11:30:00
02/05/2018,12:00,8.8,96.6,1007.451025,94.8,0.09,02-May-2018 12:00:00
02/05/2018,12:30,8.9,95.4,1007.112386,114.3,0,02-May-2018 12:30:00
02/05/2018,13:00,9,93.5,1006.773747,112.1,0,02-May-2018 13:00:00
02/05/2018,13:30,9.1,91.7,1006.773747,107.8,0.39,02-May-2018 13:30:00
02/05/2018,14:00,9.3,90,1006.435108,101.7,0.98,02-May-2018 14:00:00
02/05/2018,14:30,8.9,92.9,1006.435108,81.7,5.02,02-May-2018 14:30:00
02/05/2018,15:00,8.7,95.3,1006.435108,74,0.65,02-May-2018 15:00:00
02/05/2018,15:30,8.7,94.3,1006.435108,74.8,0.98,02-May-2018 15:30:00
02/05/2018,16:00,8.8,92.9,1006.435108,64,2.53,02-May-2018 16:00:00
02/05/2018,16:30,8.8,91.8,1006.435108,52.8,1.64,02-May-2018 16:30:00
02/05/2018,17:00,8.8,90.7,1006.435108,41.4,1.4,02-May-2018 17:00:00
02/05/2018,17:30,8.6,92.1,1006.773747,28.4,1.18,02-May-2018 17:30:00
02/05/2018,18:00,8.4,93.3,1006.773747,18.5,1.18,02-May-2018 18:00:00
02/05/2018,18:30,8.4,93,1006.773747,10.4,2.87,02-May-2018 18:30:00
02/05/2018,19:00,8.3,92.5,1006.773747,3.3,1.65,02-May-2018 19:00:00
02/05/2018,19:30,8.3,92.1,1006.773747,0,0.5,02-May-2018 19:30:00
02/05/2018,20:00,8.2,91.7,1006.773747,0,0.65,02-May-2018 20:00:00
02/05/2018,20:30,8.1,91.6,1006.773747,0,1.18,02-May-2018 20:30:00
02/05/2018,21:00,8.1,91.8,1006.773747,0,0.09,02-May-2018 21:00:00
02/05/2018,21:30,7.9,92,1006.773747,0,0.09,02-May-2018 21:30:00
02/05/2018,22:00,7.8,92.1,1006.773747,0,5.02,02-May-2018 22:00:00
02/05/2018,22:30,7.6,92.2,1006.435108,0,2.52,02-May-2018 22:30:00
02/05/2018,23:00,7.5,92.2,1006.435108,0,6.09,02-May-2018 23:00:00
02/05/2018,23:30,7.5,91.7,1006.096469,0,2.87,02-May-2018 23:30:00
03/05/2018,00:00,13.3,77,1005.75783,0,0.03,03-May-2018 00:00:00
03/05/2018,00:30,13.2,76.4,1005.419191,0,0,03-May-2018 00:30:00
03/05/2018,01:00,13,76.2,1005.080552,0,0.14,03-May-2018 01:00:00
03/05/2018,01:30,12.8,75.9,1004.741913,0,6.08,03-May-2018 01:30:00
03/05/2018,02:00,12.7,75.7,1004.741913,0,7.28,03-May-2018 02:00:00
03/05/2018,02:30,12.6,75.3,1004.403274,0,7.27,03-May-2018 02:30:00
03/05/2018,03:00,12.5,74.9,1004.403274,0,1.4,03-May-2018 03:00:00
03/05/2018,03:30,12.4,74.6,1004.064635,0,4.08,03-May-2018 03:30:00
03/05/2018,04:00,12.3,74.5,1004.064635,0,10.83,03-May-2018 04:00:00
03/05/2018,04:30,12.1,74.4,1003.725996,0,2.53,03-May-2018 04:30:00
03/05/2018,05:00,12,74.3,1003.387357,0,10.05,03-May-2018 05:00:00
03/05/2018,05:30,11.9,74,1003.387357,21.3,0.05,03-May-2018 05:30:00
03/05/2018,06:00,12.2,71.8,1003.387357,66.9,0.64,03-May-2018 06:00:00
03/05/2018,06:30,12.7,69,1003.387357,122.1,0.51,03-May-2018 06:30:00
03/05/2018,07:00,13.2,66.2,1003.387357,178.5,0.98,03-May-2018 07:00:00
03/05/2018,07:30,13.7,63.5,1003.725996,220,0.02,03-May-2018 07:30:00
03/05/2018,08:00,14.2,61,1003.725996,250,0,03-May-2018 08:00:00
03/05/2018,08:30,14.4,60.2,1003.725996,241.2,0,03-May-2018 08:30:00
03/05/2018,09:00,14.6,59.8,1004.064635,252.5,0,03-May-2018 09:00:00
03/05/2018,09:30,14.9,58.3,1003.725996,265.1,0,03-May-2018 09:30:00
03/05/2018,10:00,15.2,56.8,1003.725996,253.5,1.28,03-May-2018 10:00:00
03/05/2018,10:30,15.4,55.3,1004.064635,255.2,4.53,03-May-2018 10:30:00
03/05/2018,11:00,15.7,54,1004.064635,250.7,1.65,03-May-2018 11:00:00
03/05/2018,11:30,13.5,70.1,1004.064635,186.6,0.03,03-May-2018 11:30:00
03/05/2018,12:00,12.2,82.2,1004.064635,176.2,0,03-May-2018 12:00:00
03/05/2018,12:30,12.2,82.1,1003.725996,203.6,1.65,03-May-2018 12:30:00
03/05/2018,13:00,12.6,79.6,1003.725996,185.2,2.21,03-May-2018 13:00:00
03/05/2018,13:30,12.9,77.4,1003.725996,181.7,2.87,03-May-2018 13:30:00
03/05/2018,14:00,13.2,75.4,1003.387357,174.5,6.66,03-May-2018 14:00:00
03/05/2018,14:30,12.3,84.7,1003.387357,127.3,3.25,03-May-2018 14:30:00
03/05/2018,15:00,11.6,91.4,1003.725996,116.9,0.98,03-May-2018 15:00:00
03/05/2018,15:30,11.6,91.7,1003.725996,135.6,0.98,03-May-2018 15:30:00
03/05/2018,16:00,11.7,89.9,1004.064635,118.7,0.98,03-May-2018 16:00:00
03/05/2018,16:30,11.9,88.4,1004.064635,102.2,0.98,03-May-2018 16:30:00
03/05/2018,17:00,12,87.2,1004.064635,83.8,0.8,03-May-2018 17:00:00
03/05/2018,17:30,11.7,91.3,1004.064635,49.3,1.4,03-May-2018 17:30:00
03/05/2018,18:00,11.4,94.7,1004.064635,33.5,3.64,03-May-2018 18:00:00
03/05/2018,18:30,11.2,95.8,1004.064635,24.1,0,03-May-2018 18:30:00
03/05/2018,19:00,11.2,95.1,1004.064635,7.7,0,03-May-2018 19:00:00
03/05/2018,19:30,11.2,94.5,1004.403274,0,0,03-May-2018 19:30:00
03/05/2018,20:00,11.2,93.9,1004.741913,0,0,03-May-2018 20:00:00
03/05/2018,20:30,11.3,92.8,1005.080552,0,0,03-May-2018 20:30:00
03/05/2018,21:00,11.3,93.3,1005.419191,0,0,03-May-2018 21:00:00
03/05/2018,21:30,11,94.6,1005.75783,0,0.03,03-May-2018 21:30:00
03/05/2018,22:00,11,94.3,1005.75783,0,0.05,03-May-2018 22:00:00
03/05/2018,22:30,10.9,93.9,1005.75783,0,0,03-May-2018 22:30:00
03/05/2018,23:00,10.9,93.5,1006.096469,0,0,03-May-2018 23:00:00
03/05/2018,23:30,11,93.4,1006.096469,0,0,03-May-2018 23:30:00
04/05/2018,00:00,15.3,83.4,1005.419191,0,1.64,04-May-2018 00:00:00
04/05/2018,00:30,15.1,85.1,1005.419191,0,5.02,04-May-2018 00:30:00
04/05/2018,01:00,15.1,84.5,1005.419191,0,1.18,04-May-2018 01:00:00
04/05/2018,01:30,15.1,83.8,1005.419191,0,0.05,04-May-2018 01:30:00
04/05/2018,02:00,15.1,83.2,1005.419191,0,1.91,04-May-2018 02:00:00
04/05/2018,02:30,14.8,86.1,1005.419191,0,2.21,04-May-2018 02:30:00
04/05/2018,03:00,14.4,88.9,1005.419191,0,2.21,04-May-2018 03:00:00
04/05/2018,03:30,14.3,88.8,1005.419191,0,0.09,04-May-2018 03:30:00
04/05/2018,04:00,14.4,87.9,1005.419191,0,0,04-May-2018 04:00:00
04/05/2018,04:30,14.5,87,1005.75783,0,0,04-May-2018 04:30:00
04/05/2018,05:00,14.5,86.1,1005.75783,0,0,04-May-2018 05:00:00
04/05/2018,05:30,13.9,91.1,1006.096469,7.6,0.8,04-May-2018 05:30:00
04/05/2018,06:00,13.5,94.6,1006.435108,24,2.21,04-May-2018 06:00:00
04/05/2018,06:30,13.5,94,1006.773747,58.8,2.53,04-May-2018 06:30:00
04/05/2018,07:00,13.7,91.8,1007.451025,91.8,0,04-May-2018 07:00:00
04/05/2018,07:30,14,89.5,1007.789664,131.9,0,04-May-2018 07:30:00
04/05/2018,08:00,14.4,86.9,1008.128303,176.4,0.17,04-May-2018 08:00:00
04/05/2018,08:30,14.4,86.8,1008.466942,190.3,0.8,04-May-2018 08:30:00
04/05/2018,09:00,14.4,87.2,1008.805581,231.6,0.39,04-May-2018 09:00:00
04/05/2018,09:30,14.8,84.7,1008.805581,322.4,2.21,04-May-2018 09:30:00
04/05/2018,10:00,15.3,81.2,1009.14422,369,7.27,04-May-2018 10:00:00
04/05/2018,10:30,15.9,77.6,1009.14422,408.8,5.02,04-May-2018 10:30:00
04/05/2018,11:00,16.5,74,1009.482859,442.8,6.67,04-May-2018 11:00:00
04/05/2018,11:30,17.1,71.2,1009.821498,444.3,1.91,04-May-2018 11:30:00
04/05/2018,12:00,17.6,68.6,1009.821498,461.5,0.8,04-May-2018 12:00:00
04/05/2018,12:30,18.1,65.9,1009.821498,496.2,0.05,04-May-2018 12:30:00
04/05/2018,13:00,18.5,63.6,1009.821498,502.9,0,04-May-2018 13:00:00
04/05/2018,13:30,18.9,61.5,1009.482859,525.3,0,04-May-2018 13:30:00
04/05/2018,14:00,19.3,59.6,1009.482859,534.1,0,04-May-2018 14:00:00
04/05/2018,14:30,18.3,66,1009.14422,418.1,0,04-May-2018 14:30:00
04/05/2018,15:00,17.4,72.3,1009.14422,386.6,0.98,04-May-2018 15:00:00
04/05/2018,15:30,17.7,70.7,1009.482859,478.8,0,04-May-2018 15:30:00
04/05/2018,16:00,18.1,68.6,1009.482859,426,0,04-May-2018 16:00:00
04/05/2018,16:30,18.3,67.3,1009.821498,345.9,0,04-May-2018 16:30:00
04/05/2018,17:00,18.3,66.8,1010.160137,267.1,0,04-May-2018 17:00:00
04/05/2018,17:30,17.1,74.2,1010.498776,140.3,0,04-May-2018 17:30:00
04/05/2018,18:00,16.1,81.1,1010.837415,90.7,0,04-May-2018 18:00:00
04/05/2018,18:30,15.7,82.9,1011.176054,64.4,0,04-May-2018 18:30:00
04/05/2018,19:00,15.5,83.4,1011.514693,19.7,0,04-May-2018 19:00:00
04/05/2018,19:30,15.2,84.1,1011.853332,0,0,04-May-2018 19:30:00
04/05/2018,20:00,14.9,84.8,1012.53061,0,0.98,04-May-2018 20:00:00
04/05/2018,20:30,14.5,87.8,1012.869249,0,0.98,04-May-2018 20:30:00
04/05/2018,21:00,14,91.2,1013.546527,0,0,04-May-2018 21:00:00
04/05/2018,21:30,13.6,92.7,1013.885166,0,0,04-May-2018 21:30:00
04/05/2018,22:00,13.5,92.6,1014.223805,0,0,04-May-2018 22:00:00
04/05/2018,22:30,13.3,92.7,1014.223805,0,0,04-May-2018 22:30:00
04/05/2018,23:00,13.2,92.8,1014.562444,0,0,04-May-2018 23:00:00
04/05/2018,23:30,13.2,91.8,1014.562444,0,0,04-May-2018 23:30:00
05/05/2018,00:00,15.8,77.9,1013.885166,0,0,05-May-2018 00:00:00
05/05/2018,00:30,15.4,78.6,1014.223805,0,0,05-May-2018 00:30:00
05/05/2018,01:00,15.1,79.4,1014.223805,0,0,05-May-2018 01:00:00
05/05/2018,01:30,14.7,80.3,1014.223805,0,0,05-May-2018 01:30:00
05/05/2018,02:00,14.4,81,1014.223805,0,0,05-May-2018 02:00:00
05/05/2018,02:30,14.2,81.2,1014.223805,0,0,05-May-2018 02:30:00
05/05/2018,03:00,13.9,81.6,1014.223805,0,0,05-May-2018 03:00:00
05/05/2018,03:30,13.5,82.6,1014.223805,0,2.13,05-May-2018 03:30:00
05/05/2018,04:00,13.2,83.5,1014.223805,0,2.52,05-May-2018 04:00:00
05/05/2018,04:30,12.8,84.5,1014.223805,0,2.53,05-May-2018 04:30:00
05/05/2018,05:00,12.5,85.3,1014.223805,0,0.65,05-May-2018 05:00:00
05/05/2018,05:30,12.3,85.5,1014.223805,33.8,1.18,05-May-2018 05:30:00
05/05/2018,06:00,12.8,82.5,1014.562444,98.8,3.24,05-May-2018 06:00:00
05/05/2018,06:30,13.6,78.3,1014.562444,178.1,5.02,05-May-2018 06:30:00
05/05/2018,07:00,14.6,73.3,1014.901083,265.2,0.65,05-May-2018 07:00:00
05/05/2018,07:30,15.8,68.2,1015.239722,354.9,0.14,05-May-2018 07:30:00
05/05/2018,08:00,16.9,63.3,1015.239722,443.4,0.29,05-May-2018 08:00:00
05/05/2018,08:30,18.1,58.9,1015.239722,527.9,0,05-May-2018 08:30:00
05/05/2018,09:00,19.1,55.1,1015.578361,605.9,0,05-May-2018 09:00:00
05/05/2018,09:30,20.1,52,1015.578361,675.6,0.03,05-May-2018 09:30:00
05/05/2018,10:00,21,49.1,1015.578361,735.3,4.07,05-May-2018 10:00:00
05/05/2018,10:30,21.7,46.7,1015.578361,783.3,3.65,05-May-2018 10:30:00
05/05/2018,11:00,22.4,44.7,1015.917,818.8,0.12,05-May-2018 11:00:00
05/05/2018,11:30,22.8,43.3,1015.917,706.2,0,05-May-2018 11:30:00
05/05/2018,12:00,23.2,42.2,1015.578361,713.1,0,05-May-2018 12:00:00
05/05/2018,12:30,23.7,41,1015.578361,841.8,0,05-May-2018 12:30:00
05/05/2018,13:00,24,40.1,1015.239722,826.4,0,05-May-2018 13:00:00
05/05/2018,13:30,24.1,39.7,1015.239722,811.1,0,05-May-2018 13:30:00
05/05/2018,14:00,24.2,39.4,1014.901083,781.5,0,05-May-2018 14:00:00
05/05/2018,14:30,24.1,39.5,1014.901083,615.1,0,05-May-2018 14:30:00
05/05/2018,15:00,24,39.7,1014.562444,569.6,0,05-May-2018 15:00:00
05/05/2018,15:30,23.9,39.9,1014.562444,611.3,0,05-May-2018 15:30:00
05/05/2018,16:00,23.7,40.3,1014.901083,531.4,0,05-May-2018 16:00:00
05/05/2018,16:30,23.4,41,1014.901083,444,0,05-May-2018 16:30:00
05/05/2018,17:00,22.9,42.2,1014.901083,353.3,0,05-May-2018 17:00:00
05/05/2018,17:30,22.2,43.9,1014.901083,224.1,0,05-May-2018 17:30:00
05/05/2018,18:00,21.4,46.2,1015.239722,149.2,0.05,05-May-2018 18:00:00
05/05/2018,18:30,20.4,49.4,1015.239722,95.2,0.05,05-May-2018 18:30:00
05/05/2018,19:00,19.2,53.2,1015.239722,30.9,0.05,05-May-2018 19:00:00
05/05/2018,19:30,18,57.3,1015.578361,0,0.09,05-May-2018 19:30:00
05/05/2018,20:00,17,61.1,1015.917,0,1.18,05-May-2018 20:00:00
05/05/2018,20:30,16.4,63.6,1016.255639,0,2.53,05-May-2018 20:30:00
05/05/2018,21:00,15.9,66.1,1016.594278,0,1.4,05-May-2018 21:00:00
05/05/2018,21:30,15.1,69.4,1016.932917,0,0.64,05-May-2018 21:30:00
05/05/2018,22:00,14.6,71.8,1017.271556,0,0.51,05-May-2018 22:00:00
05/05/2018,22:30,14.2,73.9,1017.271556,0,2.21,05-May-2018 22:30:00
05/05/2018,23:00,13.8,75.6,1017.271556,0,1.91,05-May-2018 23:00:00
